index,municipio,coduf,codmun,data,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,regiao,ano
162897,Abaiara,23,230010,2021-04-07,11737.0,334.0,14,7,0,Cariri,2021
162898,Abaiara,23,230010,2021-04-08,11737.0,334.0,0,7,0,Cariri,2021
162899,Abaiara,23,230010,2021-04-09,11737.0,335.0,1,7,0,Cariri,2021
162900,Abaiara,23,230010,2021-04-10,11737.0,335.0,0,7,0,Cariri,2021
162901,Abaiara,23,230010,2021-04-11,11737.0,340.0,5,7,0,Cariri,2021
162902,Abaiara,23,230010,2021-04-12,11737.0,341.0,1,7,0,Cariri,2021
162903,Abaiara,23,230010,2021-04-13,11737.0,347.0,6,7,0,Cariri,2021
162904,Abaiara,23,230010,2021-04-14,11737.0,347.0,0,7,0,Cariri,2021
162905,Abaiara,23,230010,2021-04-15,11737.0,347.0,0,7,0,Cariri,2021
162906,Abaiara,23,230010,2021-04-16,11737.0,357.0,10,7,0,Cariri,2021
162907,Abaiara,23,230010,2021-04-17,11737.0,357.0,0,8,1,Cariri,2021
162908,Abaiara,23,230010,2021-04-18,11737.0,356.0,-1,8,0,Cariri,2021
162909,Abaiara,23,230010,2021-04-19,11737.0,358.0,2,8,0,Cariri,2021
162910,Abaiara,23,230010,2021-04-20,11737.0,358.0,0,8,0,Cariri,2021
162911,Abaiara,23,230010,2021-04-21,11737.0,360.0,2,8,0,Cariri,2021
162912,Abaiara,23,230010,2021-04-22,11737.0,365.0,5,8,0,Cariri,2021
162913,Abaiara,23,230010,2021-04-23,11737.0,364.0,-1,8,0,Cariri,2021
162914,Abaiara,23,230010,2021-04-24,11737.0,369.0,5,8,0,Cariri,2021
162915,Abaiara,23,230010,2021-04-25,11737.0,371.0,2,8,0,Cariri,2021
162916,Abaiara,23,230010,2021-04-26,11737.0,377.0,6,8,0,Cariri,2021
162917,Abaiara,23,230010,2021-04-27,11737.0,376.0,-1,8,0,Cariri,2021
162918,Abaiara,23,230010,2021-04-28,11737.0,376.0,0,8,0,Cariri,2021
162919,Abaiara,23,230010,2021-04-29,11737.0,380.0,4,8,0,Cariri,2021
162920,Abaiara,23,230010,2021-04-30,11737.0,380.0,0,8,0,Cariri,2021
162921,Abaiara,23,230010,2021-05-01,11737.0,384.0,4,9,1,Cariri,2021
162922,Abaiara,23,230010,2021-05-02,11737.0,387.0,3,9,0,Cariri,2021
162923,Abaiara,23,230010,2021-05-03,11737.0,390.0,3,9,0,Cariri,2021
162924,Abaiara,23,230010,2021-05-04,11737.0,405.0,15,9,0,Cariri,2021
162925,Abaiara,23,230010,2021-05-05,11737.0,407.0,2,9,0,Cariri,2021
162926,Abaiara,23,230010,2021-05-06,11737.0,406.0,-1,9,0,Cariri,2021
162927,Abaiara,23,230010,2021-05-07,11737.0,407.0,1,9,0,Cariri,2021
162928,Abaiara,23,230010,2021-05-08,11737.0,409.0,2,9,0,Cariri,2021
162929,Abaiara,23,230010,2021-05-09,11737.0,423.0,14,9,0,Cariri,2021
162930,Abaiara,23,230010,2021-05-10,11737.0,423.0,0,9,0,Cariri,2021
162931,Abaiara,23,230010,2021-05-11,11737.0,424.0,1,9,0,Cariri,2021
162932,Abaiara,23,230010,2021-05-12,11737.0,447.0,23,9,0,Cariri,2021
162933,Abaiara,23,230010,2021-05-13,11737.0,439.0,-8,10,1,Cariri,2021
162934,Abaiara,23,230010,2021-05-14,11737.0,437.0,-2,10,0,Cariri,2021
162935,Abaiara,23,230010,2021-05-15,11737.0,437.0,0,10,0,Cariri,2021
162936,Abaiara,23,230010,2021-05-16,11737.0,454.0,17,10,0,Cariri,2021
162937,Abaiara,23,230010,2021-05-17,11737.0,456.0,2,10,0,Cariri,2021
162938,Abaiara,23,230010,2021-05-18,11737.0,461.0,5,11,1,Cariri,2021
162939,Abaiara,23,230010,2021-05-19,11737.0,458.0,-3,12,1,Cariri,2021
162940,Abaiara,23,230010,2021-05-20,11737.0,460.0,2,12,0,Cariri,2021
162941,Abaiara,23,230010,2021-05-21,11737.0,461.0,1,12,0,Cariri,2021
162942,Abaiara,23,230010,2021-05-22,11737.0,460.0,-1,12,0,Cariri,2021
162943,Abaiara,23,230010,2021-05-23,11737.0,461.0,1,12,0,Cariri,2021
162944,Abaiara,23,230010,2021-05-24,11737.0,472.0,11,12,0,Cariri,2021
162945,Abaiara,23,230010,2021-05-25,11737.0,473.0,1,12,0,Cariri,2021
162946,Abaiara,23,230010,2021-05-26,11737.0,478.0,5,12,0,Cariri,2021
162947,Abaiara,23,230010,2021-05-27,11737.0,483.0,5,12,0,Cariri,2021
162948,Abaiara,23,230010,2021-05-28,11737.0,483.0,0,12,0,Cariri,2021
162949,Abaiara,23,230010,2021-05-29,11737.0,504.0,21,12,0,Cariri,2021
162950,Abaiara,23,230010,2021-05-30,11737.0,507.0,3,12,0,Cariri,2021
162951,Abaiara,23,230010,2021-05-31,11737.0,506.0,-1,12,0,Cariri,2021
162952,Abaiara,23,230010,2021-06-01,11737.0,507.0,1,12,0,Cariri,2021
162953,Abaiara,23,230010,2021-06-02,11737.0,507.0,0,12,0,Cariri,2021
162954,Abaiara,23,230010,2021-06-03,11737.0,524.0,17,13,1,Cariri,2021
162955,Abaiara,23,230010,2021-06-04,11737.0,526.0,2,13,0,Cariri,2021
162956,Abaiara,23,230010,2021-06-05,11737.0,528.0,2,13,0,Cariri,2021
162957,Abaiara,23,230010,2021-06-06,11737.0,528.0,0,13,0,Cariri,2021
162958,Abaiara,23,230010,2021-06-07,11737.0,529.0,1,13,0,Cariri,2021
162959,Abaiara,23,230010,2021-06-08,11737.0,529.0,0,13,0,Cariri,2021
162960,Abaiara,23,230010,2021-06-09,11737.0,529.0,0,14,1,Cariri,2021
162961,Abaiara,23,230010,2021-06-10,11737.0,547.0,18,14,0,Cariri,2021
162962,Abaiara,23,230010,2021-06-11,11737.0,547.0,0,14,0,Cariri,2021
162963,Abaiara,23,230010,2021-06-12,11737.0,549.0,2,14,0,Cariri,2021
162964,Abaiara,23,230010,2021-06-13,11737.0,553.0,4,14,0,Cariri,2021
162965,Abaiara,23,230010,2021-06-14,11737.0,565.0,12,15,1,Cariri,2021
162966,Abaiara,23,230010,2021-06-15,11737.0,566.0,1,15,0,Cariri,2021
162967,Abaiara,23,230010,2021-06-16,11737.0,574.0,8,15,0,Cariri,2021
162968,Abaiara,23,230010,2021-06-17,11737.0,576.0,2,15,0,Cariri,2021
162969,Abaiara,23,230010,2021-06-18,11737.0,576.0,0,15,0,Cariri,2021
162970,Abaiara,23,230010,2021-06-19,11737.0,576.0,0,15,0,Cariri,2021
162971,Abaiara,23,230010,2021-06-20,11737.0,577.0,1,15,0,Cariri,2021
162972,Abaiara,23,230010,2021-06-21,11737.0,577.0,0,15,0,Cariri,2021
162973,Abaiara,23,230010,2021-06-22,11737.0,576.0,-1,14,-1,Cariri,2021
162974,Abaiara,23,230010,2021-06-23,11737.0,576.0,0,14,0,Cariri,2021
162975,Abaiara,23,230010,2021-06-24,11737.0,576.0,0,14,0,Cariri,2021
162976,Abaiara,23,230010,2021-06-25,11737.0,577.0,1,15,1,Cariri,2021
162977,Acarape,23,230015,2021-01-01,14929.0,1949.0,0,14,0,Maciço de Baturité,2021
162978,Acarape,23,230015,2021-01-02,14929.0,1949.0,0,14,0,Maciço de Baturité,2021
162979,Acarape,23,230015,2021-01-03,14929.0,1949.0,0,14,0,Maciço de Baturité,2021
162980,Acarape,23,230015,2021-01-04,14929.0,1949.0,0,14,0,Maciço de Baturité,2021
162981,Acarape,23,230015,2021-01-05,14929.0,1949.0,0,14,0,Maciço de Baturité,2021
162982,Acarape,23,230015,2021-01-06,14929.0,1949.0,0,14,0,Maciço de Baturité,2021
162983,Acarape,23,230015,2021-01-07,14929.0,1949.0,0,14,0,Maciço de Baturité,2021
162984,Acarape,23,230015,2021-01-08,14929.0,1949.0,0,14,0,Maciço de Baturité,2021
162985,Acarape,23,230015,2021-01-09,14929.0,1950.0,1,14,0,Maciço de Baturité,2021
162986,Acarape,23,230015,2021-01-10,14929.0,1952.0,2,14,0,Maciço de Baturité,2021
162987,Acarape,23,230015,2021-01-11,14929.0,1952.0,0,14,0,Maciço de Baturité,2021
162988,Acarape,23,230015,2021-01-12,14929.0,1952.0,0,14,0,Maciço de Baturité,2021
162989,Acarape,23,230015,2021-01-13,14929.0,1952.0,0,14,0,Maciço de Baturité,2021
162990,Acarape,23,230015,2021-01-14,14929.0,1957.0,5,14,0,Maciço de Baturité,2021
162991,Acarape,23,230015,2021-01-15,14929.0,1959.0,2,14,0,Maciço de Baturité,2021
162992,Acarape,23,230015,2021-01-16,14929.0,1965.0,6,14,0,Maciço de Baturité,2021
162993,Acarape,23,230015,2021-01-17,14929.0,1965.0,0,14,0,Maciço de Baturité,2021
162994,Acarape,23,230015,2021-01-18,14929.0,1965.0,0,14,0,Maciço de Baturité,2021
162995,Acarape,23,230015,2021-01-19,14929.0,1966.0,1,14,0,Maciço de Baturité,2021
162996,Acarape,23,230015,2021-01-20,14929.0,1966.0,0,14,0,Maciço de Baturité,2021
162997,Acarape,23,230015,2021-01-21,14929.0,1969.0,3,14,0,Maciço de Baturité,2021
162998,Acarape,23,230015,2021-01-22,14929.0,1969.0,0,14,0,Maciço de Baturité,2021
162999,Acarape,23,230015,2021-01-23,14929.0,1969.0,0,14,0,Maciço de Baturité,2021
163000,Acarape,23,230015,2021-01-24,14929.0,1970.0,1,14,0,Maciço de Baturité,2021
163001,Acarape,23,230015,2021-01-25,14929.0,1972.0,2,14,0,Maciço de Baturité,2021
163002,Acarape,23,230015,2021-01-26,14929.0,1973.0,1,14,0,Maciço de Baturité,2021
163003,Acarape,23,230015,2021-01-27,14929.0,1974.0,1,14,0,Maciço de Baturité,2021
163004,Acarape,23,230015,2021-01-28,14929.0,1974.0,0,14,0,Maciço de Baturité,2021
163005,Acarape,23,230015,2021-01-29,14929.0,1974.0,0,14,0,Maciço de Baturité,2021
163006,Acarape,23,230015,2021-01-30,14929.0,1974.0,0,14,0,Maciço de Baturité,2021
163007,Acarape,23,230015,2021-01-31,14929.0,1974.0,0,14,0,Maciço de Baturité,2021
163008,Acarape,23,230015,2021-02-01,14929.0,1976.0,2,14,0,Maciço de Baturité,2021
163009,Acarape,23,230015,2021-02-02,14929.0,1976.0,0,14,0,Maciço de Baturité,2021
163010,Acarape,23,230015,2021-02-03,14929.0,1977.0,1,14,0,Maciço de Baturité,2021
163011,Acarape,23,230015,2021-02-04,14929.0,1977.0,0,14,0,Maciço de Baturité,2021
163012,Acarape,23,230015,2021-02-05,14929.0,1981.0,4,14,0,Maciço de Baturité,2021
163013,Acarape,23,230015,2021-02-06,14929.0,1981.0,0,14,0,Maciço de Baturité,2021
163014,Acarape,23,230015,2021-02-07,14929.0,1982.0,1,14,0,Maciço de Baturité,2021
163015,Acarape,23,230015,2021-02-08,14929.0,1986.0,4,14,0,Maciço de Baturité,2021
163016,Acarape,23,230015,2021-02-09,14929.0,1986.0,0,14,0,Maciço de Baturité,2021
163017,Acarape,23,230015,2021-02-10,14929.0,1986.0,0,14,0,Maciço de Baturité,2021
163018,Acarape,23,230015,2021-02-11,14929.0,1986.0,0,14,0,Maciço de Baturité,2021
163019,Acarape,23,230015,2021-02-12,14929.0,1986.0,0,14,0,Maciço de Baturité,2021
163020,Acarape,23,230015,2021-02-13,14929.0,1986.0,0,14,0,Maciço de Baturité,2021
163021,Acarape,23,230015,2021-02-14,14929.0,1996.0,10,14,0,Maciço de Baturité,2021
163022,Acarape,23,230015,2021-02-15,14929.0,2006.0,10,14,0,Maciço de Baturité,2021
163023,Acarape,23,230015,2021-02-16,14929.0,2007.0,1,14,0,Maciço de Baturité,2021
163024,Acarape,23,230015,2021-02-17,14929.0,2011.0,4,14,0,Maciço de Baturité,2021
163025,Acarape,23,230015,2021-02-18,14929.0,2011.0,0,14,0,Maciço de Baturité,2021
163026,Acarape,23,230015,2021-02-19,14929.0,2011.0,0,14,0,Maciço de Baturité,2021
163027,Acarape,23,230015,2021-02-20,14929.0,2013.0,2,14,0,Maciço de Baturité,2021
163028,Acarape,23,230015,2021-02-21,14929.0,2013.0,0,14,0,Maciço de Baturité,2021
163029,Acarape,23,230015,2021-02-22,14929.0,2013.0,0,14,0,Maciço de Baturité,2021
163030,Acarape,23,230015,2021-02-23,14929.0,2015.0,2,14,0,Maciço de Baturité,2021
163031,Acarape,23,230015,2021-02-24,14929.0,2015.0,0,14,0,Maciço de Baturité,2021
163032,Acarape,23,230015,2021-02-25,14929.0,2016.0,1,14,0,Maciço de Baturité,2021
163033,Acarape,23,230015,2021-02-26,14929.0,2020.0,4,14,0,Maciço de Baturité,2021
163034,Acarape,23,230015,2021-02-27,14929.0,2020.0,0,15,1,Maciço de Baturité,2021
163035,Acarape,23,230015,2021-02-28,14929.0,2026.0,6,15,0,Maciço de Baturité,2021
163036,Acarape,23,230015,2021-03-01,14929.0,2033.0,7,15,0,Maciço de Baturité,2021
163037,Acarape,23,230015,2021-03-02,14929.0,2033.0,0,15,0,Maciço de Baturité,2021
163038,Acarape,23,230015,2021-03-03,14929.0,2033.0,0,15,0,Maciço de Baturité,2021
163039,Acarape,23,230015,2021-03-04,14929.0,2035.0,2,15,0,Maciço de Baturité,2021
163040,Acarape,23,230015,2021-03-05,14929.0,2040.0,5,15,0,Maciço de Baturité,2021
163041,Acarape,23,230015,2021-03-06,14929.0,2043.0,3,15,0,Maciço de Baturité,2021
163042,Acarape,23,230015,2021-03-07,14929.0,2043.0,0,15,0,Maciço de Baturité,2021
163043,Acarape,23,230015,2021-03-08,14929.0,2051.0,8,15,0,Maciço de Baturité,2021
163044,Acarape,23,230015,2021-03-09,14929.0,2059.0,8,15,0,Maciço de Baturité,2021
163045,Acarape,23,230015,2021-03-10,14929.0,2070.0,11,15,0,Maciço de Baturité,2021
163046,Acarape,23,230015,2021-03-11,14929.0,2082.0,12,15,0,Maciço de Baturité,2021
163047,Acarape,23,230015,2021-03-12,14929.0,2087.0,5,15,0,Maciço de Baturité,2021
163048,Acarape,23,230015,2021-03-13,14929.0,2095.0,8,15,0,Maciço de Baturité,2021
163049,Acarape,23,230015,2021-03-14,14929.0,2097.0,2,15,0,Maciço de Baturité,2021
163050,Acarape,23,230015,2021-03-15,14929.0,2102.0,5,15,0,Maciço de Baturité,2021
163051,Acarape,23,230015,2021-03-16,14929.0,2107.0,5,15,0,Maciço de Baturité,2021
163052,Acarape,23,230015,2021-03-17,14929.0,2107.0,0,15,0,Maciço de Baturité,2021
163053,Acarape,23,230015,2021-03-18,14929.0,2109.0,2,15,0,Maciço de Baturité,2021
163054,Acarape,23,230015,2021-03-19,14929.0,2110.0,1,15,0,Maciço de Baturité,2021
163055,Acarape,23,230015,2021-03-20,14929.0,2111.0,1,15,0,Maciço de Baturité,2021
163056,Acarape,23,230015,2021-03-21,14929.0,2120.0,9,15,0,Maciço de Baturité,2021
163057,Acarape,23,230015,2021-03-22,14929.0,2143.0,23,15,0,Maciço de Baturité,2021
163058,Acarape,23,230015,2021-03-23,14929.0,2142.0,-1,15,0,Maciço de Baturité,2021
163059,Acarape,23,230015,2021-03-24,14929.0,2142.0,0,15,0,Maciço de Baturité,2021
163060,Acarape,23,230015,2021-03-25,14929.0,2147.0,5,15,0,Maciço de Baturité,2021
163061,Acarape,23,230015,2021-03-26,14929.0,2147.0,0,15,0,Maciço de Baturité,2021
163062,Acarape,23,230015,2021-03-27,14929.0,2178.0,31,15,0,Maciço de Baturité,2021
163063,Acarape,23,230015,2021-03-28,14929.0,2180.0,2,15,0,Maciço de Baturité,2021
163064,Acarape,23,230015,2021-03-29,14929.0,2183.0,3,15,0,Maciço de Baturité,2021
163065,Acarape,23,230015,2021-03-30,14929.0,2184.0,1,15,0,Maciço de Baturité,2021
163066,Acarape,23,230015,2021-03-31,14929.0,2185.0,1,16,1,Maciço de Baturité,2021
163067,Acarape,23,230015,2021-04-01,14929.0,2185.0,0,16,0,Maciço de Baturité,2021
163068,Acarape,23,230015,2021-04-02,14929.0,2202.0,17,16,0,Maciço de Baturité,2021
163069,Acarape,23,230015,2021-04-03,14929.0,2207.0,5,16,0,Maciço de Baturité,2021
163070,Acarape,23,230015,2021-04-04,14929.0,2215.0,8,16,0,Maciço de Baturité,2021
163071,Acarape,23,230015,2021-04-05,14929.0,2215.0,0,16,0,Maciço de Baturité,2021
163072,Acarape,23,230015,2021-04-06,14929.0,2232.0,17,16,0,Maciço de Baturité,2021
163073,Acarape,23,230015,2021-04-07,14929.0,2227.0,-5,16,0,Maciço de Baturité,2021
163074,Acarape,23,230015,2021-04-08,14929.0,2229.0,2,18,2,Maciço de Baturité,2021
163075,Acarape,23,230015,2021-04-09,14929.0,2252.0,23,18,0,Maciço de Baturité,2021
163076,Acarape,23,230015,2021-04-10,14929.0,2273.0,21,18,0,Maciço de Baturité,2021
163077,Acarape,23,230015,2021-04-11,14929.0,2273.0,0,18,0,Maciço de Baturité,2021
163078,Acarape,23,230015,2021-04-12,14929.0,2301.0,28,18,0,Maciço de Baturité,2021
163079,Acarape,23,230015,2021-04-13,14929.0,2304.0,3,18,0,Maciço de Baturité,2021
163080,Acarape,23,230015,2021-04-14,14929.0,2304.0,0,18,0,Maciço de Baturité,2021
163081,Acarape,23,230015,2021-04-15,14929.0,2304.0,0,18,0,Maciço de Baturité,2021
163082,Acarape,23,230015,2021-04-16,14929.0,2334.0,30,19,1,Maciço de Baturité,2021
163083,Acarape,23,230015,2021-04-17,14929.0,2347.0,13,19,0,Maciço de Baturité,2021
163084,Acarape,23,230015,2021-04-18,14929.0,2372.0,25,19,0,Maciço de Baturité,2021
163085,Acarape,23,230015,2021-04-19,14929.0,2369.0,-3,19,0,Maciço de Baturité,2021
163086,Acarape,23,230015,2021-04-20,14929.0,2368.0,-1,19,0,Maciço de Baturité,2021
163087,Acarape,23,230015,2021-04-21,14929.0,2390.0,22,19,0,Maciço de Baturité,2021
163088,Acarape,23,230015,2021-04-22,14929.0,2389.0,-1,20,1,Maciço de Baturité,2021
163089,Acarape,23,230015,2021-04-23,14929.0,2405.0,16,20,0,Maciço de Baturité,2021
163090,Acarape,23,230015,2021-04-24,14929.0,2419.0,14,20,0,Maciço de Baturité,2021
163091,Acarape,23,230015,2021-04-25,14929.0,2440.0,21,20,0,Maciço de Baturité,2021
163092,Acarape,23,230015,2021-04-26,14929.0,2453.0,13,20,0,Maciço de Baturité,2021
163093,Acarape,23,230015,2021-04-27,14929.0,2459.0,6,20,0,Maciço de Baturité,2021
163094,Acarape,23,230015,2021-04-28,14929.0,2477.0,18,20,0,Maciço de Baturité,2021
163095,Acarape,23,230015,2021-04-29,14929.0,2495.0,18,22,2,Maciço de Baturité,2021
163096,Acarape,23,230015,2021-04-30,14929.0,2495.0,0,22,0,Maciço de Baturité,2021
163097,Acarape,23,230015,2021-05-01,14929.0,2515.0,20,22,0,Maciço de Baturité,2021
163098,Acarape,23,230015,2021-05-02,14929.0,2515.0,0,22,0,Maciço de Baturité,2021
163099,Acarape,23,230015,2021-05-03,14929.0,2515.0,0,22,0,Maciço de Baturité,2021
163100,Acarape,23,230015,2021-05-04,14929.0,2567.0,52,24,2,Maciço de Baturité,2021
