index,municipio,coduf,codmun,data,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,regiao,ano
132082,Mauriti,23,230810,2020-04-19,47962.0,1.0,0,0,0,Cariri,2020
132083,Mauriti,23,230810,2020-04-20,47962.0,1.0,0,0,0,Cariri,2020
132084,Mauriti,23,230810,2020-04-21,47962.0,2.0,1,0,0,Cariri,2020
132085,Mauriti,23,230810,2020-04-22,47962.0,2.0,0,0,0,Cariri,2020
132086,Mauriti,23,230810,2020-04-23,47962.0,2.0,0,0,0,Cariri,2020
132087,Mauriti,23,230810,2020-04-24,47962.0,2.0,0,0,0,Cariri,2020
132088,Mauriti,23,230810,2020-04-25,47962.0,2.0,0,0,0,Cariri,2020
132089,Mauriti,23,230810,2020-04-26,47962.0,2.0,0,0,0,Cariri,2020
132090,Mauriti,23,230810,2020-04-27,47962.0,2.0,0,0,0,Cariri,2020
132091,Mauriti,23,230810,2020-04-28,47962.0,2.0,0,0,0,Cariri,2020
132092,Mauriti,23,230810,2020-04-29,47962.0,2.0,0,0,0,Cariri,2020
132093,Mauriti,23,230810,2020-04-30,47962.0,2.0,0,0,0,Cariri,2020
132094,Mauriti,23,230810,2020-05-01,47962.0,2.0,0,0,0,Cariri,2020
132095,Mauriti,23,230810,2020-05-02,47962.0,2.0,0,0,0,Cariri,2020
132096,Mauriti,23,230810,2020-05-03,47962.0,3.0,1,1,1,Cariri,2020
132097,Mauriti,23,230810,2020-05-04,47962.0,4.0,1,1,0,Cariri,2020
132098,Mauriti,23,230810,2020-05-05,47962.0,4.0,0,1,0,Cariri,2020
132099,Mauriti,23,230810,2020-05-06,47962.0,4.0,0,1,0,Cariri,2020
132100,Mauriti,23,230810,2020-05-07,47962.0,4.0,0,1,0,Cariri,2020
132101,Mauriti,23,230810,2020-05-08,47962.0,4.0,0,1,0,Cariri,2020
132102,Mauriti,23,230810,2020-05-09,47962.0,4.0,0,1,0,Cariri,2020
132103,Mauriti,23,230810,2020-05-10,47962.0,4.0,0,1,0,Cariri,2020
132104,Mauriti,23,230810,2020-05-11,47962.0,5.0,1,1,0,Cariri,2020
132105,Mauriti,23,230810,2020-05-12,47962.0,6.0,1,1,0,Cariri,2020
132106,Mauriti,23,230810,2020-05-13,47962.0,7.0,1,2,1,Cariri,2020
132107,Mauriti,23,230810,2020-05-14,47962.0,7.0,0,2,0,Cariri,2020
132108,Mauriti,23,230810,2020-05-15,47962.0,8.0,1,2,0,Cariri,2020
132109,Mauriti,23,230810,2020-05-16,47962.0,8.0,0,2,0,Cariri,2020
132110,Mauriti,23,230810,2020-05-17,47962.0,9.0,1,2,0,Cariri,2020
132111,Mauriti,23,230810,2020-05-18,47962.0,10.0,1,2,0,Cariri,2020
132112,Mauriti,23,230810,2020-05-19,47962.0,12.0,2,2,0,Cariri,2020
132113,Mauriti,23,230810,2020-05-20,47962.0,16.0,4,4,2,Cariri,2020
132114,Mauriti,23,230810,2020-05-21,47962.0,16.0,0,5,1,Cariri,2020
132115,Mauriti,23,230810,2020-05-22,47962.0,38.0,22,6,1,Cariri,2020
132116,Mauriti,23,230810,2020-05-23,47962.0,38.0,0,6,0,Cariri,2020
132117,Mauriti,23,230810,2020-05-24,47962.0,39.0,1,6,0,Cariri,2020
132118,Mauriti,23,230810,2020-05-25,47962.0,39.0,0,6,0,Cariri,2020
132119,Mauriti,23,230810,2020-05-26,47962.0,39.0,0,7,1,Cariri,2020
132120,Mauriti,23,230810,2020-05-27,47962.0,39.0,0,7,0,Cariri,2020
132121,Mauriti,23,230810,2020-05-28,47962.0,39.0,0,7,0,Cariri,2020
132122,Mauriti,23,230810,2020-05-29,47962.0,39.0,0,7,0,Cariri,2020
132123,Mauriti,23,230810,2020-05-30,47962.0,64.0,25,7,0,Cariri,2020
132124,Mauriti,23,230810,2020-05-31,47962.0,64.0,0,7,0,Cariri,2020
132125,Mauriti,23,230810,2020-06-01,47962.0,64.0,0,7,0,Cariri,2020
132126,Mauriti,23,230810,2020-06-02,47962.0,61.0,-3,7,0,Cariri,2020
132127,Mauriti,23,230810,2020-06-03,47962.0,68.0,7,7,0,Cariri,2020
132128,Mauriti,23,230810,2020-06-04,47962.0,83.0,15,7,0,Cariri,2020
132129,Mauriti,23,230810,2020-06-05,47962.0,93.0,10,7,0,Cariri,2020
132130,Mauriti,23,230810,2020-06-06,47962.0,99.0,6,7,0,Cariri,2020
132131,Mauriti,23,230810,2020-06-07,47962.0,99.0,0,7,0,Cariri,2020
132132,Mauriti,23,230810,2020-06-08,47962.0,106.0,7,7,0,Cariri,2020
132133,Mauriti,23,230810,2020-06-09,47962.0,114.0,8,7,0,Cariri,2020
132134,Mauriti,23,230810,2020-06-10,47962.0,125.0,11,7,0,Cariri,2020
132135,Mauriti,23,230810,2020-06-11,47962.0,133.0,8,7,0,Cariri,2020
132136,Mauriti,23,230810,2020-06-12,47962.0,133.0,0,7,0,Cariri,2020
132137,Mauriti,23,230810,2020-06-13,47962.0,133.0,0,7,0,Cariri,2020
132138,Mauriti,23,230810,2020-06-14,47962.0,133.0,0,7,0,Cariri,2020
132139,Mauriti,23,230810,2020-06-15,47962.0,133.0,0,7,0,Cariri,2020
132140,Mauriti,23,230810,2020-06-16,47962.0,148.0,15,7,0,Cariri,2020
132141,Mauriti,23,230810,2020-06-17,47962.0,158.0,10,7,0,Cariri,2020
132142,Mauriti,23,230810,2020-06-18,47962.0,161.0,3,7,0,Cariri,2020
132143,Mauriti,23,230810,2020-06-19,47962.0,163.0,2,7,0,Cariri,2020
132144,Mauriti,23,230810,2020-06-20,47962.0,166.0,3,7,0,Cariri,2020
132145,Mauriti,23,230810,2020-06-21,47962.0,166.0,0,7,0,Cariri,2020
132146,Mauriti,23,230810,2020-06-22,47962.0,166.0,0,7,0,Cariri,2020
132147,Mauriti,23,230810,2020-06-23,47962.0,186.0,20,7,0,Cariri,2020
132148,Mauriti,23,230810,2020-06-24,47962.0,190.0,4,7,0,Cariri,2020
132149,Mauriti,23,230810,2020-06-25,47962.0,191.0,1,7,0,Cariri,2020
132150,Mauriti,23,230810,2020-06-26,47962.0,199.0,8,7,0,Cariri,2020
132151,Mauriti,23,230810,2020-06-27,47962.0,204.0,5,7,0,Cariri,2020
132152,Mauriti,23,230810,2020-06-28,47962.0,204.0,0,7,0,Cariri,2020
132153,Mauriti,23,230810,2020-06-29,47962.0,206.0,2,8,1,Cariri,2020
132154,Mauriti,23,230810,2020-06-30,47962.0,206.0,0,8,0,Cariri,2020
132155,Mauriti,23,230810,2020-07-01,47962.0,227.0,21,8,0,Cariri,2020
132156,Mauriti,23,230810,2020-07-02,47962.0,246.0,19,8,0,Cariri,2020
132157,Mauriti,23,230810,2020-07-03,47962.0,281.0,35,8,0,Cariri,2020
132158,Mauriti,23,230810,2020-07-04,47962.0,292.0,11,8,0,Cariri,2020
132159,Mauriti,23,230810,2020-07-05,47962.0,292.0,0,8,0,Cariri,2020
132160,Mauriti,23,230810,2020-07-06,47962.0,293.0,1,8,0,Cariri,2020
132161,Mauriti,23,230810,2020-07-07,47962.0,307.0,14,9,1,Cariri,2020
132162,Mauriti,23,230810,2020-07-08,47962.0,325.0,18,9,0,Cariri,2020
132163,Mauriti,23,230810,2020-07-09,47962.0,338.0,13,10,1,Cariri,2020
132164,Mauriti,23,230810,2020-07-10,47962.0,369.0,31,10,0,Cariri,2020
132165,Mauriti,23,230810,2020-07-11,47962.0,382.0,13,10,0,Cariri,2020
132166,Mauriti,23,230810,2020-07-12,47962.0,382.0,0,10,0,Cariri,2020
132167,Mauriti,23,230810,2020-07-13,47962.0,382.0,0,10,0,Cariri,2020
132168,Mauriti,23,230810,2020-07-14,47962.0,406.0,24,10,0,Cariri,2020
132169,Mauriti,23,230810,2020-07-15,47962.0,423.0,17,12,2,Cariri,2020
132170,Mauriti,23,230810,2020-07-16,47962.0,443.0,20,13,1,Cariri,2020
132171,Mauriti,23,230810,2020-07-17,47962.0,449.0,6,13,0,Cariri,2020
132172,Mauriti,23,230810,2020-07-18,47962.0,449.0,0,13,0,Cariri,2020
132173,Mauriti,23,230810,2020-07-19,47962.0,451.0,2,13,0,Cariri,2020
132174,Mauriti,23,230810,2020-07-20,47962.0,451.0,0,13,0,Cariri,2020
132175,Mauriti,23,230810,2020-07-21,47962.0,451.0,0,13,0,Cariri,2020
132176,Mauriti,23,230810,2020-07-22,47962.0,476.0,25,14,1,Cariri,2020
132177,Mauriti,23,230810,2020-07-23,47962.0,483.0,7,14,0,Cariri,2020
132178,Mauriti,23,230810,2020-07-24,47962.0,483.0,0,14,0,Cariri,2020
132179,Mauriti,23,230810,2020-07-25,47962.0,487.0,4,15,1,Cariri,2020
132180,Mauriti,23,230810,2020-07-26,47962.0,490.0,3,17,2,Cariri,2020
132181,Mauriti,23,230810,2020-07-27,47962.0,490.0,0,17,0,Cariri,2020
132182,Mauriti,23,230810,2020-07-28,47962.0,496.0,6,18,1,Cariri,2020
132183,Mauriti,23,230810,2020-07-29,47962.0,522.0,26,18,0,Cariri,2020
132184,Mauriti,23,230810,2020-07-30,47962.0,540.0,18,18,0,Cariri,2020
132185,Mauriti,23,230810,2020-07-31,47962.0,554.0,14,18,0,Cariri,2020
132186,Meruoca,23,230820,2020-03-27,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132187,Meruoca,23,230820,2020-03-28,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132188,Meruoca,23,230820,2020-03-29,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132189,Meruoca,23,230820,2020-03-30,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132190,Meruoca,23,230820,2020-03-31,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132191,Meruoca,23,230820,2020-04-01,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132192,Meruoca,23,230820,2020-04-02,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132193,Meruoca,23,230820,2020-04-03,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132194,Meruoca,23,230820,2020-04-04,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132195,Meruoca,23,230820,2020-04-05,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132196,Meruoca,23,230820,2020-04-06,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132197,Meruoca,23,230820,2020-04-07,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132198,Meruoca,23,230820,2020-04-08,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132199,Meruoca,23,230820,2020-04-09,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132200,Meruoca,23,230820,2020-04-10,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132201,Meruoca,23,230820,2020-04-11,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132202,Meruoca,23,230820,2020-04-12,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132203,Meruoca,23,230820,2020-04-13,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132204,Meruoca,23,230820,2020-04-14,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132205,Meruoca,23,230820,2020-04-15,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132206,Meruoca,23,230820,2020-04-16,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132207,Meruoca,23,230820,2020-04-17,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132208,Meruoca,23,230820,2020-04-18,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132209,Meruoca,23,230820,2020-04-19,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132210,Meruoca,23,230820,2020-04-20,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132211,Meruoca,23,230820,2020-04-21,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132212,Meruoca,23,230820,2020-04-22,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132213,Meruoca,23,230820,2020-04-23,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132214,Meruoca,23,230820,2020-04-24,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132215,Meruoca,23,230820,2020-04-25,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132216,Meruoca,23,230820,2020-04-26,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132217,Meruoca,23,230820,2020-04-27,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132218,Meruoca,23,230820,2020-04-28,15057.0,0.0,0,0,0,Sertão de Sobral,2020
132219,Meruoca,23,230820,2020-04-29,15057.0,1.0,1,0,0,Sertão de Sobral,2020
132220,Meruoca,23,230820,2020-04-30,15057.0,1.0,0,0,0,Sertão de Sobral,2020
132221,Meruoca,23,230820,2020-05-01,15057.0,1.0,0,0,0,Sertão de Sobral,2020
132222,Meruoca,23,230820,2020-05-02,15057.0,1.0,0,0,0,Sertão de Sobral,2020
132223,Meruoca,23,230820,2020-05-03,15057.0,1.0,0,0,0,Sertão de Sobral,2020
132224,Meruoca,23,230820,2020-05-04,15057.0,2.0,1,0,0,Sertão de Sobral,2020
132225,Meruoca,23,230820,2020-05-05,15057.0,2.0,0,0,0,Sertão de Sobral,2020
132226,Meruoca,23,230820,2020-05-06,15057.0,2.0,0,0,0,Sertão de Sobral,2020
132227,Meruoca,23,230820,2020-05-07,15057.0,8.0,6,0,0,Sertão de Sobral,2020
132228,Meruoca,23,230820,2020-05-08,15057.0,8.0,0,0,0,Sertão de Sobral,2020
132229,Meruoca,23,230820,2020-05-09,15057.0,8.0,0,0,0,Sertão de Sobral,2020
132230,Meruoca,23,230820,2020-05-10,15057.0,8.0,0,0,0,Sertão de Sobral,2020
132231,Meruoca,23,230820,2020-05-11,15057.0,8.0,0,0,0,Sertão de Sobral,2020
132232,Meruoca,23,230820,2020-05-12,15057.0,8.0,0,0,0,Sertão de Sobral,2020
132233,Meruoca,23,230820,2020-05-13,15057.0,8.0,0,0,0,Sertão de Sobral,2020
132234,Meruoca,23,230820,2020-05-14,15057.0,11.0,3,0,0,Sertão de Sobral,2020
132235,Meruoca,23,230820,2020-05-15,15057.0,20.0,9,0,0,Sertão de Sobral,2020
132236,Meruoca,23,230820,2020-05-16,15057.0,20.0,0,0,0,Sertão de Sobral,2020
132237,Meruoca,23,230820,2020-05-17,15057.0,20.0,0,0,0,Sertão de Sobral,2020
132238,Meruoca,23,230820,2020-05-18,15057.0,20.0,0,0,0,Sertão de Sobral,2020
132239,Meruoca,23,230820,2020-05-19,15057.0,21.0,1,2,2,Sertão de Sobral,2020
132240,Meruoca,23,230820,2020-05-20,15057.0,21.0,0,2,0,Sertão de Sobral,2020
132241,Meruoca,23,230820,2020-05-21,15057.0,21.0,0,2,0,Sertão de Sobral,2020
132242,Meruoca,23,230820,2020-05-22,15057.0,22.0,1,2,0,Sertão de Sobral,2020
132243,Meruoca,23,230820,2020-05-23,15057.0,22.0,0,2,0,Sertão de Sobral,2020
132244,Meruoca,23,230820,2020-05-24,15057.0,22.0,0,3,1,Sertão de Sobral,2020
132245,Meruoca,23,230820,2020-05-25,15057.0,22.0,0,3,0,Sertão de Sobral,2020
132246,Meruoca,23,230820,2020-05-26,15057.0,22.0,0,3,0,Sertão de Sobral,2020
132247,Meruoca,23,230820,2020-05-27,15057.0,22.0,0,3,0,Sertão de Sobral,2020
132248,Meruoca,23,230820,2020-05-28,15057.0,22.0,0,3,0,Sertão de Sobral,2020
132249,Meruoca,23,230820,2020-05-29,15057.0,22.0,0,3,0,Sertão de Sobral,2020
132250,Meruoca,23,230820,2020-05-30,15057.0,41.0,19,3,0,Sertão de Sobral,2020
132251,Meruoca,23,230820,2020-05-31,15057.0,41.0,0,3,0,Sertão de Sobral,2020
132252,Meruoca,23,230820,2020-06-01,15057.0,42.0,1,3,0,Sertão de Sobral,2020
132253,Meruoca,23,230820,2020-06-02,15057.0,42.0,0,3,0,Sertão de Sobral,2020
132254,Meruoca,23,230820,2020-06-03,15057.0,43.0,1,3,0,Sertão de Sobral,2020
132255,Meruoca,23,230820,2020-06-04,15057.0,43.0,0,3,0,Sertão de Sobral,2020
132256,Meruoca,23,230820,2020-06-05,15057.0,43.0,0,3,0,Sertão de Sobral,2020
132257,Meruoca,23,230820,2020-06-06,15057.0,94.0,51,3,0,Sertão de Sobral,2020
132258,Meruoca,23,230820,2020-06-07,15057.0,96.0,2,3,0,Sertão de Sobral,2020
132259,Meruoca,23,230820,2020-06-08,15057.0,96.0,0,3,0,Sertão de Sobral,2020
132260,Meruoca,23,230820,2020-06-09,15057.0,96.0,0,3,0,Sertão de Sobral,2020
132261,Meruoca,23,230820,2020-06-10,15057.0,97.0,1,3,0,Sertão de Sobral,2020
132262,Meruoca,23,230820,2020-06-11,15057.0,100.0,3,5,2,Sertão de Sobral,2020
132263,Meruoca,23,230820,2020-06-12,15057.0,101.0,1,5,0,Sertão de Sobral,2020
132264,Meruoca,23,230820,2020-06-13,15057.0,101.0,0,5,0,Sertão de Sobral,2020
132265,Meruoca,23,230820,2020-06-14,15057.0,101.0,0,5,0,Sertão de Sobral,2020
132266,Meruoca,23,230820,2020-06-15,15057.0,215.0,114,7,2,Sertão de Sobral,2020
132267,Meruoca,23,230820,2020-06-16,15057.0,215.0,0,7,0,Sertão de Sobral,2020
132268,Meruoca,23,230820,2020-06-17,15057.0,220.0,5,7,0,Sertão de Sobral,2020
132269,Meruoca,23,230820,2020-06-18,15057.0,221.0,1,7,0,Sertão de Sobral,2020
132270,Meruoca,23,230820,2020-06-19,15057.0,221.0,0,7,0,Sertão de Sobral,2020
132271,Meruoca,23,230820,2020-06-20,15057.0,221.0,0,7,0,Sertão de Sobral,2020
132272,Meruoca,23,230820,2020-06-21,15057.0,221.0,0,7,0,Sertão de Sobral,2020
132273,Meruoca,23,230820,2020-06-22,15057.0,223.0,2,8,1,Sertão de Sobral,2020
132274,Meruoca,23,230820,2020-06-23,15057.0,223.0,0,9,1,Sertão de Sobral,2020
132275,Meruoca,23,230820,2020-06-24,15057.0,223.0,0,9,0,Sertão de Sobral,2020
132276,Meruoca,23,230820,2020-06-25,15057.0,279.0,56,9,0,Sertão de Sobral,2020
132277,Meruoca,23,230820,2020-06-26,15057.0,291.0,12,9,0,Sertão de Sobral,2020
132278,Meruoca,23,230820,2020-06-27,15057.0,295.0,4,10,1,Sertão de Sobral,2020
132279,Meruoca,23,230820,2020-06-28,15057.0,296.0,1,10,0,Sertão de Sobral,2020
132280,Meruoca,23,230820,2020-06-29,15057.0,311.0,15,10,0,Sertão de Sobral,2020
132281,Meruoca,23,230820,2020-06-30,15057.0,317.0,6,11,1,Sertão de Sobral,2020
132282,Meruoca,23,230820,2020-07-01,15057.0,317.0,0,11,0,Sertão de Sobral,2020
132283,Meruoca,23,230820,2020-07-02,15057.0,371.0,54,11,0,Sertão de Sobral,2020
132284,Meruoca,23,230820,2020-07-03,15057.0,373.0,2,11,0,Sertão de Sobral,2020
132285,Meruoca,23,230820,2020-07-04,15057.0,373.0,0,11,0,Sertão de Sobral,2020
132286,Meruoca,23,230820,2020-07-05,15057.0,373.0,0,11,0,Sertão de Sobral,2020
132287,Meruoca,23,230820,2020-07-06,15057.0,389.0,16,11,0,Sertão de Sobral,2020
132288,Meruoca,23,230820,2020-07-07,15057.0,391.0,2,11,0,Sertão de Sobral,2020
132289,Meruoca,23,230820,2020-07-08,15057.0,393.0,2,12,1,Sertão de Sobral,2020
132290,Meruoca,23,230820,2020-07-09,15057.0,394.0,1,12,0,Sertão de Sobral,2020
132291,Meruoca,23,230820,2020-07-10,15057.0,394.0,0,12,0,Sertão de Sobral,2020
132292,Meruoca,23,230820,2020-07-11,15057.0,394.0,0,12,0,Sertão de Sobral,2020
132293,Meruoca,23,230820,2020-07-12,15057.0,398.0,4,12,0,Sertão de Sobral,2020
132294,Meruoca,23,230820,2020-07-13,15057.0,398.0,0,12,0,Sertão de Sobral,2020
132295,Meruoca,23,230820,2020-07-14,15057.0,398.0,0,12,0,Sertão de Sobral,2020
132296,Meruoca,23,230820,2020-07-15,15057.0,399.0,1,12,0,Sertão de Sobral,2020
132297,Meruoca,23,230820,2020-07-16,15057.0,398.0,-1,12,0,Sertão de Sobral,2020
132298,Meruoca,23,230820,2020-07-17,15057.0,399.0,1,12,0,Sertão de Sobral,2020
132299,Meruoca,23,230820,2020-07-18,15057.0,402.0,3,12,0,Sertão de Sobral,2020
132300,Meruoca,23,230820,2020-07-19,15057.0,402.0,0,12,0,Sertão de Sobral,2020
132301,Meruoca,23,230820,2020-07-20,15057.0,402.0,0,12,0,Sertão de Sobral,2020
132302,Meruoca,23,230820,2020-07-21,15057.0,402.0,0,13,1,Sertão de Sobral,2020
132303,Meruoca,23,230820,2020-07-22,15057.0,403.0,1,13,0,Sertão de Sobral,2020
132304,Meruoca,23,230820,2020-07-23,15057.0,404.0,1,13,0,Sertão de Sobral,2020
132305,Meruoca,23,230820,2020-07-24,15057.0,411.0,7,13,0,Sertão de Sobral,2020
132306,Meruoca,23,230820,2020-07-25,15057.0,413.0,2,13,0,Sertão de Sobral,2020
132307,Meruoca,23,230820,2020-07-26,15057.0,422.0,9,13,0,Sertão de Sobral,2020
132308,Meruoca,23,230820,2020-07-27,15057.0,448.0,26,13,0,Sertão de Sobral,2020
132309,Meruoca,23,230820,2020-07-28,15057.0,448.0,0,13,0,Sertão de Sobral,2020
132310,Meruoca,23,230820,2020-07-29,15057.0,449.0,1,14,1,Sertão de Sobral,2020
132311,Meruoca,23,230820,2020-07-30,15057.0,464.0,15,14,0,Sertão de Sobral,2020
132312,Meruoca,23,230820,2020-07-31,15057.0,464.0,0,14,0,Sertão de Sobral,2020
132313,Milagres,23,230830,2020-03-27,27512.0,0.0,0,0,0,Cariri,2020
132314,Milagres,23,230830,2020-03-28,27512.0,0.0,0,0,0,Cariri,2020
132315,Milagres,23,230830,2020-03-29,27512.0,0.0,0,0,0,Cariri,2020
132316,Milagres,23,230830,2020-03-30,27512.0,0.0,0,0,0,Cariri,2020
132317,Milagres,23,230830,2020-03-31,27512.0,0.0,0,0,0,Cariri,2020
132318,Milagres,23,230830,2020-04-01,27512.0,0.0,0,0,0,Cariri,2020
132319,Milagres,23,230830,2020-04-02,27512.0,0.0,0,0,0,Cariri,2020
132320,Milagres,23,230830,2020-04-03,27512.0,0.0,0,0,0,Cariri,2020
132321,Milagres,23,230830,2020-04-04,27512.0,0.0,0,0,0,Cariri,2020
132322,Milagres,23,230830,2020-04-05,27512.0,0.0,0,0,0,Cariri,2020
132323,Milagres,23,230830,2020-04-06,27512.0,0.0,0,0,0,Cariri,2020
132324,Milagres,23,230830,2020-04-07,27512.0,0.0,0,0,0,Cariri,2020
132325,Milagres,23,230830,2020-04-08,27512.0,0.0,0,0,0,Cariri,2020
132326,Milagres,23,230830,2020-04-09,27512.0,0.0,0,0,0,Cariri,2020
132327,Milagres,23,230830,2020-04-10,27512.0,0.0,0,0,0,Cariri,2020
132328,Milagres,23,230830,2020-04-11,27512.0,0.0,0,0,0,Cariri,2020
132329,Milagres,23,230830,2020-04-12,27512.0,0.0,0,0,0,Cariri,2020
132330,Milagres,23,230830,2020-04-13,27512.0,0.0,0,0,0,Cariri,2020
132331,Milagres,23,230830,2020-04-14,27512.0,0.0,0,0,0,Cariri,2020
132332,Milagres,23,230830,2020-04-15,27512.0,0.0,0,0,0,Cariri,2020
132333,Milagres,23,230830,2020-04-16,27512.0,0.0,0,0,0,Cariri,2020
132334,Milagres,23,230830,2020-04-17,27512.0,0.0,0,0,0,Cariri,2020
132335,Milagres,23,230830,2020-04-18,27512.0,0.0,0,0,0,Cariri,2020
132336,Milagres,23,230830,2020-04-19,27512.0,1.0,1,0,0,Cariri,2020
132337,Milagres,23,230830,2020-04-20,27512.0,1.0,0,0,0,Cariri,2020
132338,Milagres,23,230830,2020-04-21,27512.0,1.0,0,0,0,Cariri,2020
132339,Milagres,23,230830,2020-04-22,27512.0,1.0,0,0,0,Cariri,2020
132340,Milagres,23,230830,2020-04-23,27512.0,1.0,0,0,0,Cariri,2020
132341,Milagres,23,230830,2020-04-24,27512.0,2.0,1,0,0,Cariri,2020
132342,Milagres,23,230830,2020-04-25,27512.0,1.0,-1,0,0,Cariri,2020
132343,Milagres,23,230830,2020-04-26,27512.0,2.0,1,0,0,Cariri,2020
132344,Milagres,23,230830,2020-04-27,27512.0,2.0,0,0,0,Cariri,2020
132345,Milagres,23,230830,2020-04-28,27512.0,2.0,0,0,0,Cariri,2020
132346,Milagres,23,230830,2020-04-29,27512.0,2.0,0,0,0,Cariri,2020
132347,Milagres,23,230830,2020-04-30,27512.0,2.0,0,0,0,Cariri,2020
132348,Milagres,23,230830,2020-05-01,27512.0,2.0,0,0,0,Cariri,2020
132349,Milagres,23,230830,2020-05-02,27512.0,2.0,0,0,0,Cariri,2020
132350,Milagres,23,230830,2020-05-03,27512.0,2.0,0,0,0,Cariri,2020
132351,Milagres,23,230830,2020-05-04,27512.0,2.0,0,0,0,Cariri,2020
132352,Milagres,23,230830,2020-05-05,27512.0,2.0,0,0,0,Cariri,2020
132353,Milagres,23,230830,2020-05-06,27512.0,2.0,0,0,0,Cariri,2020
132354,Milagres,23,230830,2020-05-07,27512.0,2.0,0,0,0,Cariri,2020
132355,Milagres,23,230830,2020-05-08,27512.0,2.0,0,0,0,Cariri,2020
132356,Milagres,23,230830,2020-05-09,27512.0,2.0,0,0,0,Cariri,2020
132357,Milagres,23,230830,2020-05-10,27512.0,2.0,0,0,0,Cariri,2020
132358,Milagres,23,230830,2020-05-11,27512.0,2.0,0,0,0,Cariri,2020
132359,Milagres,23,230830,2020-05-12,27512.0,3.0,1,0,0,Cariri,2020
132360,Milagres,23,230830,2020-05-13,27512.0,3.0,0,0,0,Cariri,2020
132361,Milagres,23,230830,2020-05-14,27512.0,6.0,3,0,0,Cariri,2020
132362,Milagres,23,230830,2020-05-15,27512.0,7.0,1,0,0,Cariri,2020
132363,Milagres,23,230830,2020-05-16,27512.0,7.0,0,0,0,Cariri,2020
132364,Milagres,23,230830,2020-05-17,27512.0,7.0,0,0,0,Cariri,2020
132365,Milagres,23,230830,2020-05-18,27512.0,10.0,3,0,0,Cariri,2020
132366,Milagres,23,230830,2020-05-19,27512.0,13.0,3,0,0,Cariri,2020
132367,Milagres,23,230830,2020-05-20,27512.0,13.0,0,0,0,Cariri,2020
132368,Milagres,23,230830,2020-05-21,27512.0,13.0,0,0,0,Cariri,2020
132369,Milagres,23,230830,2020-05-22,27512.0,14.0,1,0,0,Cariri,2020
132370,Milagres,23,230830,2020-05-23,27512.0,14.0,0,0,0,Cariri,2020
132371,Milagres,23,230830,2020-05-24,27512.0,14.0,0,0,0,Cariri,2020
132372,Milagres,23,230830,2020-05-25,27512.0,14.0,0,0,0,Cariri,2020
132373,Milagres,23,230830,2020-05-26,27512.0,15.0,1,0,0,Cariri,2020
132374,Milagres,23,230830,2020-05-27,27512.0,15.0,0,0,0,Cariri,2020
132375,Milagres,23,230830,2020-05-28,27512.0,15.0,0,0,0,Cariri,2020
132376,Milagres,23,230830,2020-05-29,27512.0,15.0,0,0,0,Cariri,2020
132377,Milagres,23,230830,2020-05-30,27512.0,19.0,4,0,0,Cariri,2020
132378,Milagres,23,230830,2020-05-31,27512.0,19.0,0,0,0,Cariri,2020
132379,Milagres,23,230830,2020-06-01,27512.0,21.0,2,1,1,Cariri,2020
132380,Milagres,23,230830,2020-06-02,27512.0,21.0,0,1,0,Cariri,2020
132381,Milagres,23,230830,2020-06-03,27512.0,21.0,0,1,0,Cariri,2020
132382,Milagres,23,230830,2020-06-04,27512.0,23.0,2,2,1,Cariri,2020
132383,Milagres,23,230830,2020-06-05,27512.0,25.0,2,2,0,Cariri,2020
132384,Milagres,23,230830,2020-06-06,27512.0,25.0,0,2,0,Cariri,2020
